Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060805,Water - Precipitation - rain,2006-08-05,,,Meteo data readings at 8.00 am. Pressure (mb): 1010.5,-6,Georgia Institute of Technology,-38.93,Georgia Institute of Technology,,,,5.5,24.7,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060806,"Water - Precipitation - no rain (""dry"")",2006-08-06,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060807,"Water - Precipitation - no rain (""dry"")",2006-08-07,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060808,Water - Precipitation - rain,2006-08-08,,,Meteo data readings at 8.00 am. Pressure (mb): 1007.5,-4.42,Georgia Institute of Technology,-23.65,Georgia Institute of Technology,,,,16,24.5,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060809,Water - Precipitation - rain,2006-08-09,,,Meteo data readings at 8.00 am. Pressure (mb): 1007.8,-4.21,Georgia Institute of Technology,-18.06,Georgia Institute of Technology,,,,9.2,22.2,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060810,Water - Precipitation - rain,2006-08-10,,,Meteo data readings at 8.00 am. Pressure (mb): 1006.8,-4.75,Georgia Institute of Technology,-24.7,Georgia Institute of Technology,,,,8.5,25.2,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060811,Water - Precipitation - rain,2006-08-11,,,Meteo data readings at 8.00 am. Pressure (mb): 1007.5,-3.08,Georgia Institute of Technology,-11.42,Georgia Institute of Technology,,,,16.9,23.3,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060812,"Water - Precipitation - no rain (""dry"")",2006-08-12,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060813,"Water - Precipitation - no rain (""dry"")",2006-08-13,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060814,"Water - Precipitation - no rain (""dry"")",2006-08-14,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060815,"Water - Precipitation - no rain (""dry"")",2006-08-15,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060816,"Water - Precipitation - no rain (""dry"")",2006-08-16,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060817,"Water - Precipitation - no rain (""dry"")",2006-08-17,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060818,Water - Precipitation - rain,2006-08-18,,,Meteo data readings at 8.00 am. Pressure (mb): 1011.1,-4.12,Georgia Institute of Technology,-18.64,Georgia Institute of Technology,,,,49.6,24,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060819,Water - Precipitation - rain,2006-08-19,,,Meteo data readings at 8.00 am. Pressure (mb): 1010.1,-3.89,Georgia Institute of Technology,-17.47,Georgia Institute of Technology,,,,37,25.1,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060820,"Water - Precipitation - no rain (""dry"")",2006-08-20,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060821,"Water - Precipitation - no rain (""dry"")",2006-08-21,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060822,"Water - Precipitation - no rain (""dry"")",2006-08-22,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060823,"Water - Precipitation - no rain (""dry"")",2006-08-23,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060824,"Water - Precipitation - no rain (""dry"")",2006-08-24,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060825,Water - Precipitation - rain,2006-08-25,,,Meteo data readings at 8.00 am. Pressure (mb): 1009.8,-3.83,Georgia Institute of Technology,-20.99,Georgia Institute of Technology,,,,5,24.4,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060826,Water - Precipitation - rain,2006-08-26,,,Meteo data readings at 8.00 am. Pressure (mb): 1009.9,-6.22,Georgia Institute of Technology,-37.64,Georgia Institute of Technology,,,,8.7,24.2,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060827,"Water - Precipitation - no rain (""dry"")",2006-08-27,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060828,"Water - Precipitation - no rain (""dry"")",2006-08-28,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060829,Water - Precipitation - rain,2006-08-29,,,Meteo data readings at 8.00 am. Pressure (mb): 1009.3,,,,,,,,35.2,24,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060830,"Water - Precipitation - no rain (""dry"")",2006-08-30,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060831,Water - Precipitation - rain,2006-08-31,,,Meteo data readings at 8.00 am. Pressure (mb): 1009.8,,,,,,,,9.4,24.4,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060901,Water - Precipitation - rain,2006-09-01,,,Meteo data readings at 8.00 am. Pressure (mb): 1010.5,-9.63,Georgia Institute of Technology,-64.99,Georgia Institute of Technology,,,,50.4,24,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060902,"Water - Precipitation - no rain (""dry"")",2006-09-02,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060903,"Water - Precipitation - no rain (""dry"")",2006-09-03,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060904,"Water - Precipitation - no rain (""dry"")",2006-09-04,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060905,Water - Precipitation - rain,2006-09-05,,,Meteo data readings at 8.00 am. Pressure (mb): 1010.7,-8.18,Georgia Institute of Technology,-54.78,Georgia Institute of Technology,,,,30.4,24.2,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060906,Water - Precipitation - rain,2006-09-06,,,Meteo data readings at 8.00 am. Pressure (mb): 1010.1,,,,,,,,1,24.1,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060907,Water - Precipitation - rain,2006-09-07,,,Meteo data readings at 8.00 am. Pressure (mb): 1009,,,,,,,,1.4,25.2,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060908,Water - Precipitation - rain,2006-09-08,,,Meteo data readings at 8.00 am. Pressure (mb): 1008.8,-7.54,Georgia Institute of Technology,-46.01,Georgia Institute of Technology,,,,20.9,24.5,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060909,Water - Precipitation - rain,2006-09-09,,,Meteo data readings at 8.00 am. Pressure (mb): 1009.7,-6.44,Georgia Institute of Technology,-39.35,Georgia Institute of Technology,,,,13.7,25.4,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060910,Water - Precipitation - rain,2006-09-10,,,Meteo data readings at 8.00 am. Pressure (mb): 1011.2,,,,,,,,4,24.6,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060911,Water - Precipitation - rain,2006-09-11,,,Meteo data readings at 8.00 am. Pressure (mb): 1009.6,-7.3,Georgia Institute of Technology,-45.25,Georgia Institute of Technology,,,,29.6,24.8,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060912,Water - Precipitation - rain,2006-09-12,,,Meteo data readings at 8.00 am. Pressure (mb): 1009.9,-5.59,Georgia Institute of Technology,-31.74,Georgia Institute of Technology,,,,11.5,24.4,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060913,Water - Precipitation - rain,2006-09-13,,,Meteo data readings at 8.00 am. Pressure (mb): 1011.5,-6.08,Georgia Institute of Technology,-33.46,Georgia Institute of Technology,,,,24,25.4,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060914,Water - Precipitation - rain,2006-09-14,,,Meteo data readings at 8.00 am. Pressure (mb): 1010.8,-8.96,Georgia Institute of Technology,-57.18,Georgia Institute of Technology,,,,27.9,25.2,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060915,Water - Precipitation - rain,2006-09-15,,,Meteo data readings at 8.00 am. Pressure (mb): 1011.2,-10.41,Georgia Institute of Technology,-78.64,Georgia Institute of Technology,,,,29,24,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060916,Water - Precipitation - rain,2006-09-16,,,Meteo data readings at 8.00 am. Pressure (mb): 1011.2,-11.37,Georgia Institute of Technology,-83.25,Georgia Institute of Technology,,,,41.9,24.9,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060917,Water - Precipitation - rain,2006-09-17,,,Meteo data readings at 8.00 am. Pressure (mb): 1012.2,-12.96,Georgia Institute of Technology,-90.59,Georgia Institute of Technology,,,,72.5,25.2,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060918,Water - Precipitation - rain,2006-09-18,,,Meteo data readings at 8.00 am. Pressure (mb): 1011.7,,,,,,,,1.3,23.6,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060919,"Water - Precipitation - no rain (""dry"")",2006-09-19,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060920,"Water - Precipitation - no rain (""dry"")",2006-09-20,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060921,"Water - Precipitation - no rain (""dry"")",2006-09-21,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060922,Water - Precipitation - rain,2006-09-22,,,Meteo data readings at 8.00 am. Pressure (mb): 1009.7,-3.41,Georgia Institute of Technology,-34.13,Georgia Institute of Technology,,,,10.5,24.4,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060923,"Water - Precipitation - no rain (""dry"")",2006-09-23,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060924,"Water - Precipitation - no rain (""dry"")",2006-09-24,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060925,Water - Precipitation - rain,2006-09-25,,,Meteo data readings at 8.00 am. Pressure (mb): 1009.3,-4.9,Georgia Institute of Technology,-40.32,Georgia Institute of Technology,,,,3.2,24.6,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060926,"Water - Precipitation - no rain (""dry"")",2006-09-26,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060927,Water - Precipitation - rain,2006-09-27,,,Meteo data readings at 8.00 am. Pressure (mb): 1008.8,-4.49,Georgia Institute of Technology,-26.67,Georgia Institute of Technology,,,,1.7,24.6,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060928,"Water - Precipitation - no rain (""dry"")",2006-09-28,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060929,"Water - Precipitation - no rain (""dry"")",2006-09-29,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20060930,Water - Precipitation - rain,2006-09-30,,,Meteo data readings at 8.00 am. Pressure (mb): 1009.3,-4.28,Georgia Institute of Technology,,,,,,15,25.6,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20061001,Water - Precipitation - rain,2006-10-01,,,Meteo data readings at 8.00 am. Pressure (mb): 1010.2,-4.04,Georgia Institute of Technology,-19.8,Georgia Institute of Technology,,,,5.1,24,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20061002,"Water - Precipitation - no rain (""dry"")",2006-10-02,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20061003,Water - Precipitation - rain,2006-10-03,,,Meteo data readings at 8.00 am. Pressure (mb): 1010.1,-3.67,Georgia Institute of Technology,-17.57,Georgia Institute of Technology,,,,26.6,24.1,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20061004,Water - Precipitation - rain,2006-10-04,,,Meteo data readings at 8.00 am. Pressure (mb): 1010.3,-5.24,Georgia Institute of Technology,-34.88,Georgia Institute of Technology,,,,18.6,23.2,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20061005,"Water - Precipitation - no rain (""dry"")",2006-10-05,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20061006,"Water - Precipitation - no rain (""dry"")",2006-10-06,,,,,,,,,,,,,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20061007,Water - Precipitation - rain,2006-10-07,,,Meteo data readings at 8.00 am. Pressure (mb): 1011.4,,,,,,,,3.3,25.8,
GNIP-Events,GNIP/E/MY/03,MULU METEO (SARAWAK),MY,9644901,4.05,114.81,24,Precipitation collectors - standard - open funnel,[Reference: Moerman et al. 2013],Mulu-20061008,Water - Precipitation - rain,2006-10-08,,,Meteo data readings at 8.00 am. Pressure (mb): 1011.9,,,,,,,,10.2,25.5,
